DocEntry,LineNum,DocDate,DocTime,BaseRef,TransType,MovementType,ItemCode,BatchNum,WhsCode,Quantity,UoM,Remark,U_PTCode,U_Emisor,U_Receptor,CreateTS
100385,0,2025-08-31,173544,250825,Issue,I,455.722.940,L250831-03,AD-01,366.984,kg,PLANTA MAK | Proceso OK,505.088.019,Operario C,Línea 2,2025-08-31T17:35:44
100386,0,2025-09-01,060237,250918,Issue,I,453.909.054,L250901-02,MP-01,175.261,kg,PLANTA CRE | Proceso OK,501.065.088,Supervisor,Línea 2,2025-09-01T06:02:37
100387,0,2025-09-01,061914,250920,Issue,I,454.785.564,L250901-02,MP-01,467.073,kg,PLANTA CRE | Proceso OK,512.083.127,Operario B,Tanque 3,2025-09-01T06:19:14
100388,0,2025-09-01,101932,250925,Issue,I,453.626.677,L250901-03,MP-03,318.044,kg,PLANTA MAK | Proceso OK,505.009.123,Operario C,Línea 1,2025-09-01T10:19:32
100389,0,2025-09-01,115118,250931,Issue,I,454.364.232,L250901-03,AD-01,678.101,kg,PLANTA MAK | Proceso OK,512.179.127,Operario C,Tanque 5,2025-09-01T11:51:18
100390,0,2025-09-01,150755,250926,Issue,I,453.945.689,L250901-02,MP-02,244.867,kg,PLANTA CRE | Proceso OK,501.030.054,Supervisor,Línea 2,2025-09-01T15:07:55
100391,0,2025-09-01,155516,250914,Issue,I,455.549.010,L250901-02,MP-01,888.601,kg,PLANTA MAK | Proceso OK,501.098.148,Operario C,Tanque 3,2025-09-01T15:55:16
100392,0,2025-09-01,174951,250934,Issue,I,451.956.039,L250901-02,AD-01,330.813,kg,PLANTA MAK | Proceso OK,513.115.000,Supervisor,Tanque 5,2025-09-01T17:49:51
100393,0,2025-09-02,075034,250934,Return,R,454.273.156,L250910-01,MP-02,35.802,kg,PLANTA MAK | Devolución parcial,513.115.000,Supervisor,Tanque 5,2025-09-02T07:50:34
100394,0,2025-09-02,084538,250928,Issue,I,453.284.546,L250902-01,MP-01,480.526,kg,PLANTA CRE | Proceso OK,501.148.043,Supervisor,Tanque 5,2025-09-02T08:45:38
100395,0,2025-09-02,170509,250931,Issue,I,455.840.461,L250902-03,MP-03,504.74,kg,PLANTA MAK | Proceso OK,512.179.127,Operario A,Tanque 5,2025-09-02T17:05:09
100396,0,2025-09-03,082338,250910,Issue,I,453.240.044,L250903-02,MP-02,314.44,kg,PLANTA CRE | Proceso OK,505.124.057,Operario B,Línea 2,2025-09-03T08:23:38
100397,0,2025-09-03,085424,250922,Issue,I,454.912.835,L250903-02,MP-02,862.459,kg,PLANTA CRE | Proceso OK,512.101.019,Supervisor,Tanque 3,2025-09-03T08:54:24
100398,0,2025-09-03,101423,250912,Issue,I,455.101.436,L250903-02,AD-01,393.455,L,PLANTA CRE | Proceso OK,501.174.148,Operario A,Línea 1,2025-09-03T10:14:23
100399,0,2025-09-03,104439,250917,Issue,I,451.562.383,L250903-02,MP-01,511.346,kg,PLANTA MAK | Proceso OK,512.077.000,Supervisor,Tanque 5,2025-09-03T10:44:39
100400,0,2025-09-03,115930,250927,Issue,I,454.899.244,L250903-01,AD-01,355.91,kg,PLANTA CRE | Proceso OK,513.081.001,Operario B,Línea 2,2025-09-03T11:59:30
100401,0,2025-09-03,124212,250934,Issue,I,454.273.156,L250903-02,MP-02,593.225,L,PLANTA MAK | Proceso OK,513.115.000,Operario B,Línea 1,2025-09-03T12:42:12
100402,0,2025-09-03,151717,250932,Issue,I,451.645.485,L250903-01,MP-03,214.7,kg,PLANTA MAK | Proceso OK,501.178.127,Operario C,Línea 2,2025-09-03T15:17:17
100398,1,2025-09-03,173803,250912,Issue,I,455.101.436,L250903-03,AD-01,672.784,kg,PLANTA CRE | Proceso OK,501.174.148,Supervisor,Tanque 3,2025-09-03T17:38:03
100403,0,2025-09-04,090955,250928,Issue,I,453.792.452,L250904-03,AD-01,369.302,kg,PLANTA CRE | Proceso OK,501.148.043,Supervisor,Línea 2,2025-09-04T09:09:55
100404,0,2025-09-04,153049,250913,Issue,I,455.529.716,L250904-02,MP-03,703.317,L,PLANTA CRE | Proceso OK,505.164.088,Supervisor,Tanque 5,2025-09-04T15:30:49
100403,1,2025-09-04,153532,250928,Issue,I,453.206.198,L250904-01,MP-03,504.85,kg,PLANTA CRE | Proceso OK,501.148.043,Operario A,Línea 1,2025-09-04T15:35:32
100405,0,2025-09-04,160628,250915,Issue,I,455.135.590,L250904-01,MP-02,1185.204,kg,PLANTA CRE | Proceso OK,505.108.057,Operario C,Tanque 5,2025-09-04T16:06:28
100406,0,2025-09-04,171339,250925,Issue,I,453.943.090,L250904-02,MP-03,1055.281,kg,PLANTA MAK | Proceso OK,505.009.123,Supervisor,Línea 2,2025-09-04T17:13:39
100403,2,2025-09-04,175118,250928,Issue,I,453.206.198,L250904-02,MP-03,325.228,kg,PLANTA CRE | Proceso OK,501.148.043,Operario C,Línea 2,2025-09-04T17:51:18
100407,0,2025-09-05,074101,250930,Issue,I,453.113.882,L250905-03,MP-02,336.423,kg,PLANTA MAK | Proceso OK,513.016.057,Operario B,Línea 1,2025-09-05T07:41:01
100407,1,2025-09-05,084151,250930,Issue,I,453.113.882,L250905-02,AD-01,199.848,kg,PLANTA MAK | Proceso OK,513.016.057,Operario B,Línea 1,2025-09-05T08:41:51
100408,0,2025-09-05,084259,250936,Return,R,455.909.291,L250912-03,AD-01,126.053,L,PLANTA CRE | Devolución parcial,505.005.088,Supervisor,Línea 2,2025-09-05T08:42:59
100409,0,2025-09-05,103554,250915,Issue,I,453.462.185,L250905-03,MP-03,138.0,ud,PLANTA CRE | Proceso OK,505.108.057,Supervisor,Tanque 3,2025-09-05T10:35:54
100410,0,2025-09-05,152339,250912,Issue,I,454.809.788,L250905-03,MP-03,914.985,kg,PLANTA CRE | Proceso OK,501.174.148,Operario C,Tanque 5,2025-09-05T15:23:39
100411,0,2025-09-06,084423,250935,Issue,I,451.468.626,L250906-01,MP-03,401.04,kg,PLANTA CRE | Proceso OK,505.167.010,Operario B,Tanque 5,2025-09-06T08:44:23
100412,0,2025-09-06,100527,250917,Issue,I,455.237.816,L250906-03,AD-01,705.404,kg,PLANTA MAK | Proceso OK,512.077.000,Supervisor,Línea 2,2025-09-06T10:05:27
100413,0,2025-09-06,121928,250922,Issue,I,451.641.264,L250906-01,MP-01,657.391,kg,PLANTA CRE | Proceso OK,512.101.019,Operario C,Tanque 5,2025-09-06T12:19:28
100414,0,2025-09-06,142054,250919,Issue,I,451.207.110,L250906-03,AD-01,331.479,kg,PLANTA CRE | Proceso OK,505.157.043,Operario C,Tanque 3,2025-09-06T14:20:54
100415,0,2025-09-06,174359,250914,Issue,I,452.820.324,L250906-02,MP-02,228.822,kg,PLANTA MAK | Proceso OK,501.098.148,Operario C,Línea 2,2025-09-06T17:43:59
100416,0,2025-09-07,062314,250919,Issue,I,451.099.536,L250907-03,AD-01,477.546,kg,PLANTA CRE | Proceso OK,505.157.043,Supervisor,Tanque 3,2025-09-07T06:23:14
100417,0,2025-09-07,062922,250920,Issue,I,454.785.564,L250907-01,MP-03,293.647,L,PLANTA CRE | Proceso OK,512.083.127,Operario B,Línea 1,2025-09-07T06:29:22
100418,0,2025-09-07,082631,250915,Issue,I,453.462.185,L250907-03,MP-02,509.668,kg,PLANTA CRE | Proceso OK,505.108.057,Supervisor,Línea 1,2025-09-07T08:26:31
100419,0,2025-09-07,113952,250921,Issue,I,455.203.500,L250907-03,MP-01,465.837,kg,PLANTA MAK | Proceso OK,512.179.010,Operario C,Línea 2,2025-09-07T11:39:52
100420,0,2025-09-07,133418,250929,Return,R,453.619.589,L250910-01,MP-01,18.052,ud,PLANTA CRE | Devolución parcial,512.008.005,Operario B,Línea 2,2025-09-07T13:34:18
100421,0,2025-09-07,181258,250927,Issue,I,454.899.244,L250907-01,MP-01,652.94,kg,PLANTA CRE | Proceso OK,513.081.001,Operario C,Línea 1,2025-09-07T18:12:58
100416,1,2025-09-07,184036,250919,Issue,I,452.183.895,L250907-01,MP-02,633.984,kg,PLANTA CRE | Proceso OK,505.157.043,Supervisor,Línea 1,2025-09-07T18:40:36
100422,0,2025-09-08,075805,250914,Return,R,452.820.324,L250930-03,MP-03,241.83,kg,PLANTA MAK | Devolución parcial,501.098.148,Operario B,Línea 1,2025-09-08T07:58:05
100423,0,2025-09-08,080341,250924,Issue,I,454.557.827,L250908-02,MP-02,1032.741,L,PLANTA MAK | Proceso OK,505.001.127,Operario A,Línea 2,2025-09-08T08:03:41
100424,0,2025-09-08,120606,250915,Issue,I,453.824.242,L250908-03,MP-01,694.384,kg,PLANTA CRE | Proceso OK,505.108.057,Operario B,Línea 2,2025-09-08T12:06:06
100425,0,2025-09-08,142550,250912,Issue,I,454.359.604,L250908-03,MP-02,494.043,kg,PLANTA CRE | Proceso OK,501.174.148,Operario A,Línea 2,2025-09-08T14:25:50
100426,0,2025-09-09,063954,250918,Issue,I,452.649.445,L250909-02,MP-01,381.102,kg,PLANTA CRE | Proceso OK,501.065.088,Supervisor,Línea 2,2025-09-09T06:39:54
100427,0,2025-09-09,083127,250914,Return,R,455.549.010,L250901-02,AD-01,97.111,kg,PLANTA MAK | Devolución parcial,501.098.148,Operario C,Tanque 3,2025-09-09T08:31:27
100428,0,2025-09-09,094718,250915,Issue,I,455.443.877,L250909-01,AD-01,836.488,kg,PLANTA CRE | Proceso OK,505.108.057,Operario C,Línea 2,2025-09-09T09:47:18
100429,0,2025-09-09,101200,250912,Issue,I,453.896.045,L250909-01,MP-01,969.651,kg,PLANTA CRE | Proceso OK,501.174.148,Operario C,Tanque 5,2025-09-09T10:12:00
100430,0,2025-09-09,133402,250914,Issue,I,454.979.362,L250909-03,MP-02,1070.173,kg,PLANTA MAK | Proceso OK,501.098.148,Operario A,Tanque 5,2025-09-09T13:34:02
100431,0,2025-09-09,144640,250925,Issue,I,451.112.427,L250909-03,MP-03,645.132,kg,PLANTA MAK | Proceso OK,505.009.123,Operario B,Tanque 5,2025-09-09T14:46:40
100429,1,2025-09-09,160747,250912,Issue,I,454.359.604,L250909-03,MP-03,36.0,ud,PLANTA CRE | Proceso OK,501.174.148,Supervisor,Línea 2,2025-09-09T16:07:47
100432,0,2025-09-09,181905,250920,Return,R,454.785.564,L250907-01,MP-02,41.631,L,PLANTA CRE | Devolución parcial,512.083.127,Operario B,Tanque 3,2025-09-09T18:19:05
100433,0,2025-09-10,062150,250934,Issue,I,453.927.401,L250910-02,MP-01,514.551,kg,PLANTA MAK | Proceso OK,513.115.000,Operario A,Tanque 3,2025-09-10T06:21:50
100434,0,2025-09-10,063352,250916,Issue,I,453.885.488,L250910-02,MP-02,177.751,kg,PLANTA MAK | Proceso OK,505.034.089,Operario C,Línea 1,2025-09-10T06:33:52
100435,0,2025-09-10,075708,250923,Return,R,454.888.632,L250925-02,AD-01,97.537,kg,PLANTA CRE | Devolución parcial,505.042.024,Operario C,Línea 2,2025-09-10T07:57:08
100436,0,2025-09-10,093433,250921,Issue,I,452.575.631,L250910-01,MP-03,719.642,kg,PLANTA MAK | Proceso OK,512.179.010,Operario B,Línea 2,2025-09-10T09:34:33
100437,0,2025-09-10,103008,250925,Issue,I,453.943.090,L250910-02,MP-01,320.332,kg,PLANTA MAK | Proceso OK,505.009.123,Supervisor,Línea 1,2025-09-10T10:30:08
100438,0,2025-09-10,121839,250923,Issue,I,452.776.210,L250910-02,MP-03,545.516,kg,PLANTA CRE | Proceso OK,505.042.024,Supervisor,Línea 2,2025-09-10T12:18:39
100439,0,2025-09-10,134142,250929,Issue,I,453.619.589,L250910-01,MP-01,71.0,ud,PLANTA CRE | Proceso OK,512.008.005,Supervisor,Tanque 3,2025-09-10T13:41:42
100436,1,2025-09-10,160004,250921,Issue,I,455.253.249,L250910-03,MP-03,369.478,kg,PLANTA MAK | Proceso OK,512.179.010,Operario A,Tanque 5,2025-09-10T16:00:04
100440,0,2025-09-10,160837,250922,Issue,I,452.514.283,L250910-02,AD-01,1121.569,L,PLANTA CRE | Proceso OK,512.101.019,Operario B,Línea 2,2025-09-10T16:08:37
100433,1,2025-09-10,162847,250934,Issue,I,454.273.156,L250910-01,MP-03,364.311,kg,PLANTA MAK | Proceso OK,513.115.000,Supervisor,Línea 1,2025-09-10T16:28:47
100441,0,2025-09-10,170229,250927,Issue,I,453.463.850,L250910-01,MP-01,386.232,kg,PLANTA CRE | Proceso OK,513.081.001,Operario B,Línea 2,2025-09-10T17:02:29
100442,0,2025-09-11,072532,250920,Return,R,454.459.983,L250915-03,MP-01,24.531,kg,PLANTA CRE | Devolución parcial,512.083.127,Supervisor,Tanque 3,2025-09-11T07:25:32
100443,0,2025-09-11,122322,250921,Issue,I,455.203.500,L250911-03,MP-01,548.392,kg,PLANTA MAK | Proceso OK,512.179.010,Operario A,Tanque 5,2025-09-11T12:23:22
100444,0,2025-09-11,130716,250913,Return,R,455.529.716,L250904-02,AD-01,204.18,L,PLANTA CRE | Devolución parcial,505.164.088,Supervisor,Línea 1,2025-09-11T13:07:16
100445,0,2025-09-11,134955,250915,Return,R,452.834.103,L250928-02,MP-03,208.313,kg,PLANTA CRE | Devolución parcial,505.108.057,Supervisor,Tanque 3,2025-09-11T13:49:55
100446,0,2025-09-12,093343,250918,Issue,I,452.649.445,L250912-01,MP-03,290.149,kg,PLANTA CRE | Proceso OK,501.065.088,Operario A,Tanque 5,2025-09-12T09:33:43
100447,0,2025-09-12,100312,250936,Issue,I,455.909.291,L250912-03,MP-02,569.573,L,PLANTA CRE | Proceso OK,505.005.088,Supervisor,Línea 2,2025-09-12T10:03:12
100447,1,2025-09-12,140639,250936,Issue,I,455.909.291,L250912-03,MP-02,399.218,kg,PLANTA CRE | Proceso OK,505.005.088,Operario B,Línea 1,2025-09-12T14:06:39
100448,0,2025-09-12,142402,250923,Issue,I,454.888.632,L250912-03,AD-01,1145.471,kg,PLANTA CRE | Proceso OK,505.042.024,Operario B,Tanque 5,2025-09-12T14:24:02
100449,0,2025-09-13,064354,250927,Issue,I,453.463.850,L250913-03,MP-01,366.428,kg,PLANTA CRE | Proceso OK,513.081.001,Operario A,Tanque 3,2025-09-13T06:43:54
100450,0,2025-09-13,083152,250920,Issue,I,453.369.985,L250913-01,MP-01,373.596,kg,PLANTA CRE | Proceso OK,512.083.127,Operario C,Tanque 5,2025-09-13T08:31:52
100451,0,2025-09-13,101829,250933,Issue,I,453.344.277,L250913-03,MP-02,280.1,kg,PLANTA CRE | Proceso OK,501.025.105,Operario A,Línea 2,2025-09-13T10:18:29
100452,0,2025-09-13,105556,250921,Issue,I,455.253.249,L250913-03,MP-03,429.437,kg,PLANTA MAK | Proceso OK,512.179.010,Operario A,Línea 1,2025-09-13T10:55:56
100450,1,2025-09-13,125955,250920,Issue,I,453.369.985,L250913-01,MP-03,1316.014,kg,PLANTA CRE | Proceso OK,512.083.127,Operario C,Tanque 5,2025-09-13T12:59:55
100451,1,2025-09-13,130431,250933,Issue,I,453.671.599,L250913-01,MP-03,1013.114,kg,PLANTA CRE | Proceso OK,501.025.105,Operario C,Línea 2,2025-09-13T13:04:31
100453,0,2025-09-13,143530,250912,Issue,I,454.359.604,L250913-02,AD-01,222.024,kg,PLANTA CRE | Proceso OK,501.174.148,Operario B,Tanque 3,2025-09-13T14:35:30
100452,1,2025-09-13,153405,250921,Issue,I,451.273.796,L250913-03,MP-01,155.873,kg,PLANTA MAK | Proceso OK,512.179.010,Operario C,Tanque 5,2025-09-13T15:34:05
100454,0,2025-09-14,110553,250917,Issue,I,452.422.904,L250914-02,MP-03,210.252,kg,PLANTA MAK | Proceso OK,512.077.000,Supervisor,Línea 1,2025-09-14T11:05:53
100455,0,2025-09-14,125934,250931,Issue,I,454.522.435,L250914-03,AD-01,218.378,kg,PLANTA MAK | Proceso OK,512.179.127,Operario B,Tanque 3,2025-09-14T12:59:34
100456,0,2025-09-15,060139,250933,Issue,I,455.941.668,L250915-03,MP-03,748.331,kg,PLANTA CRE | Proceso OK,501.025.105,Operario C,Línea 2,2025-09-15T06:01:39
100457,0,2025-09-15,102044,250923,Issue,I,451.182.950,L250915-03,MP-02,356.635,kg,PLANTA CRE | Proceso OK,505.042.024,Supervisor,Línea 1,2025-09-15T10:20:44
100458,0,2025-09-15,105025,250920,Issue,I,454.459.983,L250915-03,MP-01,347.282,kg,PLANTA CRE | Proceso OK,512.083.127,Operario B,Tanque 5,2025-09-15T10:50:25
100459,0,2025-09-15,131321,250917,Issue,I,452.422.904,L250915-01,MP-01,247.139,kg,PLANTA MAK | Proceso OK,512.077.000,Operario B,Línea 1,2025-09-15T13:13:21
100460,0,2025-09-15,131852,250918,Issue,I,452.649.445,L250915-03,MP-02,307.988,kg,PLANTA CRE | Proceso OK,501.065.088,Operario A,Línea 2,2025-09-15T13:18:52
100461,0,2025-09-15,150540,250936,Issue,I,452.949.092,L250915-01,MP-01,600.178,kg,PLANTA CRE | Proceso OK,505.005.088,Operario B,Tanque 5,2025-09-15T15:05:40
100462,0,2025-09-16,060701,250925,Issue,I,451.112.427,L250916-01,MP-02,293.353,kg,PLANTA MAK | Proceso OK,505.009.123,Operario C,Línea 2,2025-09-16T06:07:01
100463,0,2025-09-16,080618,250917,Issue,I,451.562.383,L250916-01,MP-02,1112.436,kg,PLANTA MAK | Proceso OK,512.077.000,Operario A,Línea 1,2025-09-16T08:06:18
100464,0,2025-09-16,101003,250921,Issue,I,455.253.249,L250916-01,MP-01,377.945,kg,PLANTA MAK | Proceso OK,512.179.010,Supervisor,Línea 1,2025-09-16T10:10:03
100465,0,2025-09-16,131609,250932,Issue,I,455.028.294,L250916-03,MP-02,320.471,kg,PLANTA MAK | Proceso OK,501.178.127,Supervisor,Tanque 5,2025-09-16T13:16:09
100466,0,2025-09-16,134009,250915,Issue,I,452.834.103,L250916-02,MP-01,680.405,kg,PLANTA CRE | Proceso OK,505.108.057,Supervisor,Tanque 3,2025-09-16T13:40:09
100467,0,2025-09-16,151134,250918,Issue,I,452.997.116,L250916-03,MP-03,591.877,kg,PLANTA CRE | Proceso OK,501.065.088,Supervisor,Línea 2,2025-09-16T15:11:34
100468,0,2025-09-16,183752,250910,Issue,I,454.903.048,L250916-01,MP-02,888.665,L,PLANTA CRE | Proceso OK,505.124.057,Supervisor,Línea 2,2025-09-16T18:37:52
100469,0,2025-09-17,083057,250911,Issue,I,452.388.395,L250917-03,AD-01,389.714,L,PLANTA MAK | Proceso OK,513.043.054,Operario B,Línea 1,2025-09-17T08:30:57
100470,0,2025-09-17,084937,250923,Issue,I,451.182.950,L250917-02,AD-01,337.587,L,PLANTA CRE | Proceso OK,505.042.024,Operario A,Línea 1,2025-09-17T08:49:37
100471,0,2025-09-17,111040,250917,Issue,I,455.448.405,L250917-01,AD-01,484.759,kg,PLANTA MAK | Proceso OK,512.077.000,Supervisor,Tanque 3,2025-09-17T11:10:40
100472,0,2025-09-17,141921,250921,Return,R,451.273.796,L250913-03,MP-01,45.468,kg,PLANTA MAK | Devolución parcial,512.179.010,Operario A,Línea 2,2025-09-17T14:19:21
100473,0,2025-09-17,162033,250932,Issue,I,455.028.294,L250917-01,MP-03,406.556,L,PLANTA MAK | Proceso OK,501.178.127,Supervisor,Tanque 5,2025-09-17T16:20:33
100474,0,2025-09-18,081753,250926,Issue,I,453.945.689,L250918-01,MP-03,1280.119,kg,PLANTA CRE | Proceso OK,501.030.054,Operario C,Línea 1,2025-09-18T08:17:53
100475,0,2025-09-18,125849,250922,Issue,I,452.514.283,L250918-01,MP-02,435.059,kg,PLANTA CRE | Proceso OK,512.101.019,Operario C,Línea 2,2025-09-18T12:58:49
100476,0,2025-09-18,142453,250930,Issue,I,451.721.574,L250918-01,AD-01,655.435,kg,PLANTA MAK | Proceso OK,513.016.057,Operario B,Línea 2,2025-09-18T14:24:53
100477,0,2025-09-18,151733,250919,Return,R,451.099.536,L250920-01,AD-01,187.372,kg,PLANTA CRE | Devolución parcial,505.157.043,Operario C,Línea 1,2025-09-18T15:17:33
100475,1,2025-09-18,160805,250922,Issue,I,453.641.310,L250918-01,MP-02,230.997,L,PLANTA CRE | Proceso OK,512.101.019,Operario C,Tanque 5,2025-09-18T16:08:05
100478,0,2025-09-18,164625,250920,Issue,I,454.459.983,L250918-02,MP-02,501.514,kg,PLANTA CRE | Proceso OK,512.083.127,Operario B,Línea 1,2025-09-18T16:46:25
100479,0,2025-09-18,185440,250935,Issue,I,451.468.626,L250918-01,MP-01,386.139,kg,PLANTA CRE | Proceso OK,505.167.010,Operario B,Línea 1,2025-09-18T18:54:40
100480,0,2025-09-19,060801,250928,Issue,I,453.206.198,L250919-01,MP-03,564.098,kg,PLANTA CRE | Proceso OK,501.148.043,Operario C,Tanque 5,2025-09-19T06:08:01
100481,0,2025-09-19,061029,250932,Issue,I,451.673.299,L250919-02,MP-01,504.566,kg,PLANTA MAK | Proceso OK,501.178.127,Operario C,Línea 1,2025-09-19T06:10:29
100482,0,2025-09-19,120421,250929,Issue,I,454.473.867,L250919-03,MP-02,302.24,kg,PLANTA CRE | Proceso OK,512.008.005,Operario B,Tanque 5,2025-09-19T12:04:21
100483,0,2025-09-19,123854,250925,Return,R,453.943.090,L250904-02,MP-01,245.281,kg,PLANTA MAK | Devolución parcial,505.009.123,Supervisor,Tanque 3,2025-09-19T12:38:54
100484,0,2025-09-19,141821,250913,Issue,I,455.529.716,L250919-01,AD-01,637.287,kg,PLANTA CRE | Proceso OK,505.164.088,Operario A,Línea 1,2025-09-19T14:18:21
100485,0,2025-09-19,175120,250912,Issue,I,455.440.235,L250919-03,MP-01,465.322,kg,PLANTA CRE | Proceso OK,501.174.148,Supervisor,Línea 2,2025-09-19T17:51:20
100486,0,2025-09-20,075438,250933,Return,R,455.941.668,L250915-03,MP-02,160.256,kg,PLANTA CRE | Devolución parcial,501.025.105,Operario A,Línea 1,2025-09-20T07:54:38
100487,0,2025-09-20,080517,250913,Issue,I,455.293.200,L250920-01,MP-03,288.932,kg,PLANTA CRE | Proceso OK,505.164.088,Operario B,Línea 1,2025-09-20T08:05:17
100488,0,2025-09-20,084846,250921,Issue,I,454.668.586,L250920-01,MP-02,441.207,kg,PLANTA MAK | Proceso OK,512.179.010,Operario B,Tanque 3,2025-09-20T08:48:46
100489,0,2025-09-20,092838,250910,Issue,I,454.903.048,L250920-03,MP-01,123.0,ud,PLANTA CRE | Proceso OK,505.124.057,Operario C,Línea 1,2025-09-20T09:28:38
100490,0,2025-09-20,114332,250915,Issue,I,452.834.103,L250920-03,MP-02,800.94,kg,PLANTA CRE | Proceso OK,505.108.057,Operario C,Tanque 3,2025-09-20T11:43:32
100491,0,2025-09-20,122805,250924,Issue,I,454.510.876,L250920-01,MP-02,490.789,L,PLANTA MAK | Proceso OK,505.001.127,Supervisor,Tanque 5,2025-09-20T12:28:05
100492,0,2025-09-20,135140,250919,Issue,I,451.099.536,L250920-01,MP-02,794.387,kg,PLANTA CRE | Proceso OK,505.157.043,Supervisor,Línea 1,2025-09-20T13:51:40
100493,0,2025-09-20,144927,250933,Issue,I,454.473.792,L250920-03,AD-01,143.191,kg,PLANTA CRE | Proceso OK,501.025.105,Operario A,Línea 2,2025-09-20T14:49:27
100494,0,2025-09-20,144942,250927,Issue,I,453.463.850,L250920-02,AD-01,319.899,L,PLANTA CRE | Proceso OK,513.081.001,Operario A,Línea 1,2025-09-20T14:49:42
100495,0,2025-09-20,155058,250929,Issue,I,452.521.106,L250920-01,MP-02,213.855,kg,PLANTA CRE | Proceso OK,512.008.005,Operario C,Tanque 3,2025-09-20T15:50:58
100496,0,2025-09-20,160051,250912,Issue,I,455.101.436,L250920-03,MP-01,504.461,kg,PLANTA CRE | Proceso OK,501.174.148,Operario B,Tanque 5,2025-09-20T16:00:51
100497,0,2025-09-20,160122,250922,Issue,I,454.912.835,L250920-03,MP-02,2297.187,kg,PLANTA CRE | Proceso OK,512.101.019,Operario B,Línea 2,2025-09-20T16:01:22
100498,0,2025-09-20,160944,250918,Return,R,453.909.054,L250926-03,MP-01,63.436,kg,PLANTA CRE | Devolución parcial,501.065.088,Operario A,Tanque 3,2025-09-20T16:09:44
100499,0,2025-09-21,060404,250933,Return,R,454.473.792,L250920-03,AD-01,10.963,kg,PLANTA CRE | Devolución parcial,501.025.105,Operario C,Línea 1,2025-09-21T06:04:04
100500,0,2025-09-21,084904,250933,Issue,I,453.822.101,L250921-02,AD-01,642.201,kg,PLANTA CRE | Proceso OK,501.025.105,Operario C,Tanque 3,2025-09-21T08:49:04
100501,0,2025-09-21,105911,250910,Issue,I,453.398.481,L250921-03,MP-02,254.648,kg,PLANTA CRE | Proceso OK,505.124.057,Operario A,Línea 2,2025-09-21T10:59:11
100501,1,2025-09-21,124124,250910,Issue,I,452.065.271,L250921-03,MP-03,1259.016,kg,PLANTA CRE | Proceso OK,505.124.057,Operario C,Línea 2,2025-09-21T12:41:24
100502,0,2025-09-21,133414,250916,Issue,I,451.680.366,L250921-03,AD-01,272.7,kg,PLANTA MAK | Proceso OK,505.034.089,Operario C,Tanque 3,2025-09-21T13:34:14
100503,0,2025-09-22,073518,250913,Issue,I,451.803.614,L250922-03,MP-02,458.89,kg,PLANTA CRE | Proceso OK,505.164.088,Operario A,Línea 1,2025-09-22T07:35:18
100504,0,2025-09-22,131337,250910,Issue,I,452.531.930,L250922-02,MP-01,630.151,kg,PLANTA CRE | Proceso OK,505.124.057,Supervisor,Tanque 5,2025-09-22T13:13:37
100505,0,2025-09-22,140643,250933,Issue,I,455.941.668,L250922-01,MP-01,369.28,kg,PLANTA CRE | Proceso OK,501.025.105,Supervisor,Línea 1,2025-09-22T14:06:43
100506,0,2025-09-22,150927,250922,Issue,I,452.514.283,L250922-03,MP-02,975.975,kg,PLANTA CRE | Proceso OK,512.101.019,Supervisor,Línea 2,2025-09-22T15:09:27
100507,0,2025-09-22,152031,250914,Issue,I,454.979.362,L250922-01,MP-01,581.818,kg,PLANTA MAK | Proceso OK,501.098.148,Supervisor,Tanque 3,2025-09-22T15:20:31
100508,0,2025-09-22,153225,250929,Issue,I,452.521.106,L250922-02,MP-03,646.569,kg,PLANTA CRE | Proceso OK,512.008.005,Operario A,Línea 1,2025-09-22T15:32:25
100509,0,2025-09-22,180237,250935,Issue,I,451.468.626,L250922-01,MP-02,583.358,kg,PLANTA CRE | Proceso OK,505.167.010,Operario C,Línea 2,2025-09-22T18:02:37
100510,0,2025-09-23,060549,250925,Issue,I,453.943.090,L250923-03,MP-02,512.184,kg,PLANTA MAK | Proceso OK,505.009.123,Supervisor,Tanque 3,2025-09-23T06:05:49
100511,0,2025-09-23,075251,250928,Issue,I,453.284.546,L250923-03,MP-01,313.005,kg,PLANTA CRE | Proceso OK,501.148.043,Supervisor,Línea 2,2025-09-23T07:52:51
100512,0,2025-09-23,084242,250929,Return,R,454.473.867,L250919-03,AD-01,59.766,kg,PLANTA CRE | Devolución parcial,512.008.005,Operario C,Línea 2,2025-09-23T08:42:42
100513,0,2025-09-23,142142,250919,Issue,I,451.207.110,L250923-01,MP-02,377.991,kg,PLANTA CRE | Proceso OK,505.157.043,Operario B,Tanque 5,2025-09-23T14:21:42
100514,0,2025-09-23,161733,250936,Issue,I,452.949.092,L250923-02,MP-02,396.915,L,PLANTA CRE | Proceso OK,505.005.088,Operario B,Línea 2,2025-09-23T16:17:33
100515,0,2025-09-23,180238,250923,Issue,I,451.948.277,L250923-02,MP-02,462.22,kg,PLANTA CRE | Proceso OK,505.042.024,Supervisor,Tanque 5,2025-09-23T18:02:38
100516,0,2025-09-24,060846,250915,Issue,I,453.824.242,L250924-02,AD-01,304.155,kg,PLANTA CRE | Proceso OK,505.108.057,Operario B,Línea 2,2025-09-24T06:08:46
